Index,Location,Sex,Year,Mx,Upper,Lower,LOC
1264,Maine,Male,1/1/84,317.6995567,328.359352,306.7405717,ME
1265,Maine,Male,1/1/85,324.9803415,334.6979187,312.8177384,ME
1266,Maine,Male,1/1/86,321.7434881,331.6876998,309.3364471,ME
1267,Maine,Male,1/1/87,321.6866462,331.7627198,309.1671044,ME
1268,Maine,Male,1/1/88,321.9985889,331.2576543,309.7681772,ME
1269,Maine,Male,1/1/89,318.8681713,328.6611938,305.8979629,ME
1270,Maine,Male,1/1/90,314.9858873,323.5209384,300.8501438,ME
1271,Maine,Male,1/1/91,313.3942171,322.6519787,300.2547062,ME
1272,Maine,Male,1/1/92,310.0072739,318.5443984,296.3612523,ME
1273,Maine,Male,1/1/93,313.6605102,322.5404991,300.1810104,ME
1274,Maine,Male,1/1/94,311.4661406,320.801072,297.5730452,ME
1275,Maine,Male,1/1/95,312.6079848,321.7445542,298.087429,ME
1276,Maine,Male,1/1/96,303.1020735,312.0375148,289.5328277,ME
1277,Maine,Male,1/1/97,295.761955,304.2461639,282.8020384,ME
1278,Maine,Male,1/1/98,293.6672268,303.2522613,281.5224092,ME
1279,Maine,Male,1/1/99,290.6493305,300.0946058,279.3425325,ME
1280,Maine,Male,1/1/00,288.5363692,298.3100567,277.7092811,ME
1281,Maine,Male,1/1/01,286.7428153,295.8799355,276.907089,ME
1282,Maine,Male,1/1/02,286.4984667,297.409564,276.3605294,ME
1283,Maine,Male,1/1/03,277.7917106,289.0826452,268.8831086,ME
1284,Maine,Male,1/1/04,269.4148013,279.1915256,260.9828791,ME
1285,Maine,Male,1/1/05,270.3208849,281.4054032,262.5984051,ME
1286,Maine,Male,1/1/06,264.6152801,275.2577661,256.3418258,ME
1287,Maine,Male,1/1/07,259.2597981,271.3057093,251.5609154,ME
1288,Maine,Male,1/1/08,255.6603001,267.5092137,248.1339249,ME
1289,Maine,Male,1/1/09,251.7344376,263.5577602,243.9932595,ME
1290,Maine,Male,1/1/10,250.014704,261.8604068,242.4475132,ME
1291,Maine,Male,1/1/11,249.182075,260.9560269,241.4738819,ME
1292,Maine,Male,1/1/12,245.1901754,256.9174188,237.493567,ME
1293,Maine,Male,1/1/13,246.0631638,259.2668416,237.520635,ME
1294,Maine,Male,1/1/14,246.5469386,260.2635346,238.4112971,ME
1295,Maine,Female,1/1/80,190.3405176,195.4695084,185.0870647,ME
1296,Maine,Female,1/1/81,187.7273289,192.6794637,182.4873397,ME
1297,Maine,Female,1/1/82,188.4562853,193.4761647,183.6016093,ME
1298,Maine,Female,1/1/83,189.1745489,193.9849033,184.1841235,ME
1299,Maine,Female,1/1/84,190.3263701,195.1376722,185.5320543,ME
1300,Maine,Female,1/1/85,191.3695843,196.2843921,186.2967635,ME
1301,Maine,Female,1/1/86,192.9775834,198.0760349,187.9849529,ME
1302,Maine,Female,1/1/87,193.5526949,198.4547735,188.1275829,ME
1303,Maine,Female,1/1/88,194.723988,199.819094,189.5503368,ME
1304,Maine,Female,1/1/89,193.9219166,198.9153308,188.2706864,ME
1305,Maine,Female,1/1/90,191.1079328,195.926069,185.4307308,ME
1306,Maine,Female,1/1/91,193.5711985,198.4614441,188.3810952,ME
1307,Maine,Female,1/1/92,191.1793012,196.2345593,185.6969918,ME
1308,Maine,Female,1/1/93,194.4656188,199.602156,188.9807437,ME
1309,Maine,Female,1/1/94,194.8863625,200.0792344,189.3624108,ME
1310,Maine,Female,1/1/95,196.374398,201.644354,190.7207356,ME
1311,Maine,Female,1/1/96,193.5113588,199.0157977,188.3051634,ME
1312,Maine,Female,1/1/97,192.519022,197.9006569,187.0662165,ME
1313,Maine,Female,1/1/98,189.0711428,193.7033144,184.181468,ME
1314,Maine,Female,1/1/99,191.7684424,196.766132,186.4508834,ME
1315,Maine,Female,1/1/00,191.7267811,196.9124337,186.8675231,ME
1316,Maine,Female,1/1/01,192.0668184,196.6076644,187.2400148,ME
1317,Maine,Female,1/1/02,190.7893953,195.6754981,186.2192543,ME
1318,Maine,Female,1/1/03,190.4504836,195.4582656,185.3105331,ME
1319,Maine,Female,1/1/04,184.4653653,189.0974102,179.9942982,ME
1320,Maine,Female,1/1/05,185.5560908,190.6450408,180.8130659,ME
1321,Maine,Female,1/1/06,182.8605623,187.6191446,178.2325517,ME
1322,Maine,Female,1/1/07,178.9475724,183.8289034,174.4818042,ME
1323,Maine,Female,1/1/08,177.4579812,182.6813616,172.7624205,ME
1324,Maine,Female,1/1/09,177.2993664,182.2989375,172.6909535,ME
1325,Maine,Female,1/1/10,175.802897,180.8204133,171.2605941,ME
1326,Maine,Female,1/1/11,175.9208827,181.0027743,171.3902386,ME
1327,Maine,Female,1/1/12,175.0809634,180.0986868,170.1158616,ME
1328,Maine,Female,1/1/13,174.3415885,179.7168874,169.5784811,ME
1329,Maine,Female,1/1/14,175.128334,180.7798053,169.9332076,ME
1330,Maryland,Male,1/1/80,364.4278341,375.5671431,352.1066338,MD
1331,Maryland,Male,1/1/81,359.44585,370.4076424,348.041413,MD
1332,Maryland,Male,1/1/82,355.7473215,365.7707595,344.2610479,MD
1333,Maryland,Male,1/1/83,351.8902046,362.977427,340.5617445,MD
1334,Maryland,Male,1/1/84,351.4075754,361.3712009,339.4572453,MD
1335,Maryland,Male,1/1/85,350.5832466,360.7611198,338.0976083,MD
1336,Maryland,Male,1/1/86,349.5646269,359.0185866,337.5959004,MD
1337,Maryland,Male,1/1/87,347.6939159,357.2052225,335.8429369,MD
1338,Maryland,Male,1/1/88,344.1900204,353.4615067,331.297716,MD
1339,Maryland,Male,1/1/89,340.1819569,348.253955,326.8666971,MD
1340,Maryland,Male,1/1/90,335.4911005,343.8223656,321.5041902,MD
1341,Maryland,Male,1/1/91,329.8585717,338.7357947,315.6093049,MD
1342,Maryland,Male,1/1/92,322.913581,330.7138498,308.4292705,MD
1343,Maryland,Male,1/1/93,323.071076,331.3296592,308.2904118,MD
1344,Maryland,Male,1/1/94,320.0058,328.5210253,305.7857561,MD
1345,Maryland,Male,1/1/95,321.1346317,329.5050403,306.9304184,MD
1346,Maryland,Male,1/1/96,311.5310328,319.7530223,297.6280386,MD
1347,Maryland,Male,1/1/97,297.9075651,305.6994252,285.8407934,MD
1348,Maryland,Male,1/1/98,292.9242744,300.9720372,280.7628959,MD
1349,Maryland,Male,1/1/99,288.6939969,296.9562078,276.9334507,MD
1350,Maryland,Male,1/1/00,282.322253,290.3551543,272.0906482,MD
1351,Maryland,Male,1/1/01,279.1614587,288.1959074,269.7663219,MD
1352,Maryland,Male,1/1/02,274.3645422,283.2352665,265.7556221,MD
1353,Maryland,Male,1/1/03,268.4259665,278.3511653,260.6084476,MD
1354,Maryland,Male,1/1/04,257.1243222,266.5787579,249.7025123,MD
1355,Maryland,Male,1/1/05,255.9953203,266.1824822,248.3881245,MD
1356,Maryland,Male,1/1/06,249.5546227,259.8048213,243.1622861,MD
1357,Maryland,Male,1/1/07,243.7819221,254.6507892,236.9839533,MD
1358,Maryland,Male,1/1/08,239.6158759,249.9935506,233.4820024,MD
1359,Maryland,Male,1/1/09,235.8497725,246.9432223,229.5357948,MD
1360,Maryland,Male,1/1/10,227.9026151,239.7810822,222.1547686,MD
1361,Maryland,Male,1/1/11,224.9786259,236.0709979,219.1125725,MD
1362,Maryland,Male,1/1/12,222.9326286,234.2375259,216.4618281,MD
1363,Maryland,Male,1/1/13,221.4121024,233.2862452,215.1189849,MD
1364,Maryland,Male,1/1/14,222.8577667,234.8666917,216.3154583,MD
1365,Maryland,Female,1/1/80,210.3093136,214.7373501,205.5496365,MD
1366,Maryland,Female,1/1/81,208.9275245,213.3316898,204.2093237,MD
1367,Maryland,Female,1/1/82,208.3676597,212.9019897,203.4537016,MD
1368,Maryland,Female,1/1/83,207.3692408,211.9795959,202.3409064,MD
1369,Maryland,Female,1/1/84,208.2582252,212.4045248,203.2326347,MD
1370,Maryland,Female,1/1/85,209.0657681,213.5469308,203.7735641,MD
1371,Maryland,Female,1/1/86,208.6860763,212.8397133,203.9671972,MD
1372,Maryland,Female,1/1/87,208.7335249,212.9644119,204.0423805,MD
1373,Maryland,Female,1/1/88,210.0540443,214.0550144,204.9322159,MD
1374,Maryland,Female,1/1/89,206.0786863,210.206039,200.9810517,MD
1375,Maryland,Female,1/1/90,204.1072147,208.4939231,199.1389838,MD
1376,Maryland,Female,1/1/91,201.9170489,206.5296622,196.573806,MD
1377,Maryland,Female,1/1/92,202.0666934,206.3510971,196.5778539,MD
1378,Maryland,Female,1/1/93,202.3936306,206.4421297,197.0782869,MD
1379,Maryland,Female,1/1/94,201.1475767,205.230853,196.2622863,MD
1380,Maryland,Female,1/1/95,201.8192434,206.1905437,196.6362506,MD
1381,Maryland,Female,1/1/96,197.1194454,201.0620263,192.4678738,MD
1382,Maryland,Female,1/1/97,196.8941163,200.8344883,192.2120358,MD
1383,Maryland,Female,1/1/98,192.9391556,196.6926577,188.4795835,MD
1384,Maryland,Female,1/1/99,190.5045791,194.2435656,186.5259849,MD
1385,Maryland,Female,1/1/00,190.630428,194.4447822,186.7853804,MD
1386,Maryland,Female,1/1/01,190.1065501,193.6962536,186.1913703,MD
1387,Maryland,Female,1/1/02,188.3080609,192.0394698,184.6484279,MD
1388,Maryland,Female,1/1/03,184.8814379,188.4067924,181.3426108,MD
1389,Maryland,Female,1/1/04,178.8077255,182.5705011,175.2524811,MD
1390,Maryland,Female,1/1/05,177.5340552,181.1156842,174.1598128,MD
1391,Maryland,Female,1/1/06,177.3855031,181.0118144,173.6806174,MD
1392,Maryland,Female,1/1/07,171.1072389,175.0813141,167.5508569,MD
1393,Maryland,Female,1/1/08,169.221172,173.1424327,165.8979351,MD
1394,Maryland,Female,1/1/09,168.6390132,172.2739812,165.244093,MD
1395,Maryland,Female,1/1/10,165.1294897,168.7735298,161.8413554,MD
1396,Maryland,Female,1/1/11,163.5838097,167.2653608,160.1974243,MD
1397,Maryland,Female,1/1/12,163.0183339,166.849898,159.5748522,MD
1398,Maryland,Female,1/1/13,161.339808,165.1088312,157.6694675,MD
1399,Maryland,Female,1/1/14,162.1582426,165.9843626,158.2367627,MD
1400,Massachusetts,Male,1/1/80,333.8210188,344.4096852,322.4864347,MA
1401,Massachusetts,Male,1/1/81,327.9188885,338.6065139,316.9292429,MA
1402,Massachusetts,Male,1/1/82,322.5191392,332.3428342,312.092364,MA
1403,Massachusetts,Male,1/1/83,325.5276512,334.5907628,313.8590607,MA
1404,Massachusetts,Male,1/1/84,324.4992899,334.3806233,314.0238744,MA
1405,Massachusetts,Male,1/1/85,324.3101872,332.838705,312.6095885,MA
1406,Massachusetts,Male,1/1/86,324.380457,333.4678479,311.9352495,MA
1407,Massachusetts,Male,1/1/87,324.8487474,333.8088839,312.8840998,MA
1408,Massachusetts,Male,1/1/88,320.6779178,328.9172523,308.3544529,MA
1409,Massachusetts,Male,1/1/89,320.1420255,327.7992234,307.9656153,MA
1410,Massachusetts,Male,1/1/90,311.0969412,319.2579009,297.6967121,MA
1411,Massachusetts,Male,1/1/91,308.9893974,316.5481766,295.9998265,MA
1412,Massachusetts,Male,1/1/92,310.2860133,318.0756769,297.2279129,MA
1413,Massachusetts,Male,1/1/93,305.8294507,313.6132746,292.890276,MA
1414,Massachusetts,Male,1/1/94,305.1065403,312.6888214,291.0010446,MA
1415,Massachusetts,Male,1/1/95,305.0829587,312.7940285,291.8507297,MA
1416,Massachusetts,Male,1/1/96,297.9597473,305.5061933,285.3122257,MA
1417,Massachusetts,Male,1/1/97,285.8586664,293.7245232,274.0283386,MA
1418,Massachusetts,Male,1/1/98,286.0737625,293.964337,274.5593123,MA
1419,Massachusetts,Male,1/1/99,282.221195,290.6697499,271.3687186,MA
1420,Massachusetts,Male,1/1/00,280.3405851,288.8699237,270.8152034,MA
1421,Massachusetts,Male,1/1/01,274.0469534,282.569912,265.2453154,MA
1422,Massachusetts,Male,1/1/02,273.0709597,281.9666184,265.2004374,MA
1423,Massachusetts,Male,1/1/03,267.0559741,276.6848545,258.8884111,MA
1424,Massachusetts,Male,1/1/04,257.8956164,267.6987654,250.9553866,MA
1425,Massachusetts,Male,1/1/05,253.1727997,262.621267,246.3181331,MA
1426,Massachusetts,Male,1/1/06,251.707641,262.3169865,244.5983105,MA
1427,Massachusetts,Male,1/1/07,243.1948631,253.0761541,237.0010403,MA
1428,Massachusetts,Male,1/1/08,239.9441617,250.5372685,233.9860921,MA
1429,Massachusetts,Male,1/1/09,234.4455706,245.1951835,228.0565563,MA
1430,Massachusetts,Male,1/1/10,232.3812029,243.6866764,225.9021413,MA
1431,Massachusetts,Male,1/1/11,231.0464073,242.6851454,224.4298718,MA
1432,Massachusetts,Male,1/1/12,225.8654287,237.3064062,219.2897822,MA
1433,Massachusetts,Male,1/1/13,225.0001508,236.2934644,218.5125751,MA
1434,Massachusetts,Male,1/1/14,230.0120412,242.8732862,223.0179941,MA
1435,Massachusetts,Female,1/1/80,202.0737351,206.1573041,197.4582746,MA
1436,Massachusetts,Female,1/1/81,197.7034088,201.8696694,193.5706882,MA
1437,Massachusetts,Female,1/1/82,197.0706218,201.1013019,192.7892713,MA
1438,Massachusetts,Female,1/1/83,198.7319046,202.805854,194.2416155,MA
1439,Massachusetts,Female,1/1/84,200.9549899,204.7875519,196.7392108,MA
1440,Massachusetts,Female,1/1/85,200.7393841,204.547766,196.1624736,MA
1441,Massachusetts,Female,1/1/86,200.9369495,204.9744572,196.7514412,MA
1442,Massachusetts,Female,1/1/87,201.5769767,205.4634746,196.9540141,MA
1443,Massachusetts,Female,1/1/88,201.9985156,206.0245387,196.9048255,MA
1444,Massachusetts,Female,1/1/89,199.4010686,203.3769549,194.560337,MA
1445,Massachusetts,Female,1/1/90,196.5379433,200.4772753,191.6801185,MA
1446,Massachusetts,Female,1/1/91,198.0181988,201.7651717,193.1491,MA
1447,Massachusetts,Female,1/1/92,196.5737579,200.8138553,191.6504935,MA
1448,Massachusetts,Female,1/1/93,199.529684,203.3427511,194.5569709,MA
1449,Massachusetts,Female,1/1/94,197.0665492,201.1098234,192.5282502,MA
1450,Massachusetts,Female,1/1/95,199.3704157,203.3432902,194.8382163,MA
1451,Massachusetts,Female,1/1/96,195.1900152,199.0384366,190.5826503,MA
1452,Massachusetts,Female,1/1/97,193.5208515,197.2229513,189.2174092,MA
1453,Massachusetts,Female,1/1/98,190.9772461,194.5793094,186.9985842,MA
1454,Massachusetts,Female,1/1/99,189.1859212,192.8955782,185.1918446,MA
1455,Massachusetts,Female,1/1/00,189.4818756,193.0644558,185.7078432,MA
1456,Massachusetts,Female,1/1/01,190.397396,194.2616969,186.6704294,MA
1457,Massachusetts,Female,1/1/02,188.382521,192.0920713,184.4597487,MA
1458,Massachusetts,Female,1/1/03,184.6504592,188.2597766,180.798763,MA
1459,Massachusetts,Female,1/1/04,179.6514723,183.1590965,175.6746175,MA
1460,Massachusetts,Female,1/1/05,178.3887593,182.0865851,174.7432993,MA
1461,Massachusetts,Female,1/1/06,177.6936361,181.413307,174.0957843,MA
1462,Massachusetts,Female,1/1/07,171.0816675,174.6702093,167.6022775,MA
1463,Massachusetts,Female,1/1/08,169.8877547,173.5115627,166.3649901,MA
1464,Massachusetts,Female,1/1/09,170.2973262,174.0990198,166.6353717,MA
1465,Massachusetts,Female,1/1/10,165.5362509,169.227133,161.9179053,MA
1466,Massachusetts,Female,1/1/11,165.7851464,169.8460372,162.2385182,MA
1467,Massachusetts,Female,1/1/12,164.729987,168.6612934,161.2941006,MA
1468,Massachusetts,Female,1/1/13,163.4138915,167.5277095,159.5166743,MA
1469,Massachusetts,Female,1/1/14,163.4237755,167.8424995,159.6045964,MA
1470,Michigan,Male,1/1/80,316.3707726,325.5827836,306.8582733,MI
1471,Michigan,Male,1/1/81,312.4430788,322.1358349,302.3650938,MI
1472,Michigan,Male,1/1/82,309.527295,318.9270366,299.2551201,MI
1473,Michigan,Male,1/1/83,310.9061731,319.8049181,300.8437933,MI
1474,Michigan,Male,1/1/84,309.2747773,317.9158616,298.7151804,MI
1475,Michigan,Male,1/1/85,311.6599955,319.8225663,300.7504645,MI
1476,Michigan,Male,1/1/86,311.9719623,320.6424343,300.6478833,MI
1477,Michigan,Male,1/1/87,307.2024335,315.1552597,295.8901928,MI
1478,Michigan,Male,1/1/88,308.1197684,316.3287897,296.7271351,MI
1479,Michigan,Male,1/1/89,305.3536241,313.054222,292.9593314,MI
1480,Michigan,Male,1/1/90,302.5469206,309.1470277,289.7439138,MI
1481,Michigan,Male,1/1/91,302.1010066,308.6442243,289.4290319,MI
1482,Michigan,Male,1/1/92,298.6779156,305.4775049,285.6815408,MI
1483,Michigan,Male,1/1/93,298.9444674,305.3507486,285.6989321,MI
1484,Michigan,Male,1/1/94,299.5845228,305.9522065,286.993815,MI
1485,Michigan,Male,1/1/95,296.3088942,303.0473764,283.080687,MI
1486,Michigan,Male,1/1/96,289.5076674,296.2135044,276.6666459,MI
1487,Michigan,Male,1/1/97,281.6273484,288.1403915,270.1239677,MI
1488,Michigan,Male,1/1/98,281.3537407,288.2979111,269.6544227,MI
1489,Michigan,Male,1/1/99,279.9065893,286.562348,269.4660602,MI
1490,Michigan,Male,1/1/00,276.4832498,283.9289379,267.0162354,MI
1491,Michigan,Male,1/1/01,274.098579,282.634051,265.7708472,MI
1492,Michigan,Male,1/1/02,271.7673747,280.2528968,263.4884358,MI
1493,Michigan,Male,1/1/03,265.5314598,274.8268514,257.9588395,MI
1494,Michigan,Male,1/1/04,257.3044398,266.062899,250.5417656,MI
1495,Michigan,Male,1/1/05,255.7737924,265.8900985,249.83825,MI
1496,Michigan,Male,1/1/06,252.5008737,262.3769153,246.3156119,MI
1497,Michigan,Male,1/1/07,247.1335847,258.058473,241.2508845,MI
1498,Michigan,Male,1/1/08,244.6171828,255.5264845,238.8746955,MI
1499,Michigan,Male,1/1/09,242.1723458,253.16429,236.3175368,MI
1500,Michigan,Male,1/1/10,239.490085,250.7631041,233.9341702,MI
1501,Michigan,Male,1/1/11,237.7708893,249.1368987,231.7551522,MI
1502,Michigan,Male,1/1/12,235.7693373,247.2018059,229.7313205,MI
1503,Michigan,Male,1/1/13,234.4658515,246.6590942,228.565068,MI
1504,Michigan,Male,1/1/14,239.8521794,252.3408236,233.3789627,MI
1505,Michigan,Female,1/1/80,189.9749501,193.280145,186.4123644,MI
1506,Michigan,Female,1/1/81,192.0233048,195.1575161,188.4783812,MI
1507,Michigan,Female,1/1/82,190.7283299,193.8473956,186.9871853,MI
1508,Michigan,Female,1/1/83,191.0244219,194.096872,187.3255802,MI
1509,Michigan,Female,1/1/84,190.4740883,193.6216814,186.9572146,MI
1510,Michigan,Female,1/1/85,192.8842917,195.8784085,189.1501933,MI
1511,Michigan,Female,1/1/86,191.7551503,194.8008931,187.5217987,MI
1512,Michigan,Female,1/1/87,192.998073,196.1298738,188.7261135,MI
1513,Michigan,Female,1/1/88,195.1839971,198.2814649,190.4864213,MI
1514,Michigan,Female,1/1/89,194.435711,197.4865789,190.1481744,MI
1515,Michigan,Female,1/1/90,191.4062603,194.3481199,186.9979795,MI
1516,Michigan,Female,1/1/91,194.5121428,197.5397892,189.7750683,MI
1517,Michigan,Female,1/1/92,189.8260134,193.2056526,185.0767067,MI
1518,Michigan,Female,1/1/93,192.4830197,195.6947169,187.9106038,MI
1519,Michigan,Female,1/1/94,193.1413758,196.2983928,188.6483721,MI
1520,Michigan,Female,1/1/95,194.2649948,197.4802396,189.839441,MI
1521,Michigan,Female,1/1/96,191.6436799,194.6221853,187.6075934,MI
1522,Michigan,Female,1/1/97,189.270691,192.3242948,185.3175344,MI
1523,Michigan,Female,1/1/98,186.6715724,189.5855488,183.388956,MI
1524,Michigan,Female,1/1/99,189.7670644,192.5250142,186.6169852,MI
1525,Michigan,Female,1/1/00,187.4096273,190.8003447,183.9627341,MI
1526,Michigan,Female,1/1/01,187.8759831,190.9831977,184.8719052,MI
1527,Michigan,Female,1/1/02,186.8320125,190.1457661,183.8265144,MI
1528,Michigan,Female,1/1/03,183.6249693,186.7015001,180.6131162,MI
1529,Michigan,Female,1/1/04,178.4544965,181.5244659,175.4144116,MI
1530,Michigan,Female,1/1/05,179.7775751,182.9015097,176.9005293,MI
1531,Michigan,Female,1/1/06,179.2405959,182.3512561,176.5828503,MI
1532,Michigan,Female,1/1/07,175.4127726,178.3760884,172.4473268,MI
1533,Michigan,Female,1/1/08,174.5620206,178.0788827,171.5076423,MI
1534,Michigan,Female,1/1/09,173.0840521,176.2636738,170.1799002,MI
1535,Michigan,Female,1/1/10,171.8322224,174.9508316,169.1978621,MI
1536,Michigan,Female,1/1/11,171.0415801,174.5863281,168.1191025,MI
1537,Michigan,Female,1/1/12,170.4519945,173.8436427,167.2525298,MI
1538,Michigan,Female,1/1/13,169.3441589,173.1633185,166.2314915,MI
1539,Michigan,Female,1/1/14,171.9366008,175.9247841,168.4929674,MI
1540,Minnesota,Male,1/1/80,274.4220984,282.6302776,264.5610066,MN
1541,Minnesota,Male,1/1/81,271.6065725,280.3226495,262.4755634,MN
1542,Minnesota,Male,1/1/82,268.4608655,277.2618396,259.0707263,MN
1543,Minnesota,Male,1/1/83,269.0158838,276.9603959,259.4653408,MN
1544,Minnesota,Male,1/1/84,272.6443263,280.8788763,262.4256383,MN
1545,Minnesota,Male,1/1/85,273.4176554,281.5825256,263.1833691,MN
1546,Minnesota,Male,1/1/86,277.2698375,285.3712997,266.8833802,MN
1547,Minnesota,Male,1/1/87,274.9172152,282.4654482,265.0458749,MN
1548,Minnesota,Male,1/1/88,275.6038559,283.4453689,265.0994316,MN
1549,Minnesota,Male,1/1/89,274.5183319,282.0335215,263.3398468,MN
1550,Minnesota,Male,1/1/90,271.1642437,278.1327459,260.0486428,MN
1551,Minnesota,Male,1/1/91,269.5074199,276.739443,257.2457938,MN
1552,Minnesota,Male,1/1/92,268.3917506,275.1832458,255.8449903,MN
1553,Minnesota,Male,1/1/93,269.7813982,276.9639819,257.7463374,MN
1554,Minnesota,Male,1/1/94,270.1456598,277.5565196,257.6461202,MN
1555,Minnesota,Male,1/1/95,269.7299389,276.7907124,257.343921,MN
1556,Minnesota,Male,1/1/96,264.3183656,271.4696723,252.1393176,MN
1557,Minnesota,Male,1/1/97,257.9965139,265.0365095,247.0127686,MN
1558,Minnesota,Male,1/1/98,256.092231,263.4179064,245.510577,MN
1559,Minnesota,Male,1/1/99,255.3732785,262.7815315,245.1089262,MN
1560,Minnesota,Male,1/1/00,253.5871294,261.1585269,243.9400814,MN
1561,Minnesota,Male,1/1/01,251.4259092,259.4730748,242.9276176,MN
1562,Minnesota,Male,1/1/02,249.2968512,258.0792741,241.2611294,MN
1563,Minnesota,Male,1/1/03,244.1772315,252.3505015,236.9050065,MN
1564,Minnesota,Male,1/1/04,237.6577523,246.6431423,230.6250951,MN
1565,Minnesota,Male,1/1/05,234.3044826,243.5892197,227.6644344,MN
1566,Minnesota,Male,1/1/06,231.7295761,241.1782295,224.9516908,MN
1567,Minnesota,Male,1/1/07,228.653293,238.5063645,222.156936,MN
1568,Minnesota,Male,1/1/08,225.8885098,235.6337271,219.55291,MN
1569,Minnesota,Male,1/1/09,224.0137079,234.1273581,217.6486154,MN
1570,Minnesota,Male,1/1/10,220.830513,231.5605772,214.7022597,MN
1571,Minnesota,Male,1/1/11,219.9200006,231.1956846,213.6809474,MN
1572,Minnesota,Male,1/1/12,217.1453938,228.6590505,210.7819394,MN
1573,Minnesota,Male,1/1/13,217.0438126,228.2012509,210.8087473,MN
1574,Minnesota,Male,1/1/14,219.8341586,231.7741933,213.1753798,MN
1575,Minnesota,Female,1/1/80,168.4485429,172.2033181,164.4886313,MN
